Horodatage; IDC 12102954 | Consommation | EA, Courbe Origine, Pertes incluses
19/07/2022 10:30:00;71,000
19/07/2022 10:40:00;68,000
19/07/2022 10:50:00;71,000
19/07/2022 11:00:00;76,000
19/07/2022 11:10:00;56,000
19/07/2022 11:20:00;56,000
19/07/2022 11:30:00;75,000
19/07/2022 11:40:00;57,000
19/07/2022 11:50:00;60,000
19/07/2022 12:00:00;57,000
19/07/2022 12:10:00;56,000
19/07/2022 12:20:00;54,000
19/07/2022 12:30:00;60,000
19/07/2022 12:40:00;73,000
19/07/2022 12:50:00;63,000
19/07/2022 13:00:00;55,000
19/07/2022 13:10:00;55,000
19/07/2022 13:20:00;57,000
19/07/2022 13:30:00;57,000
19/07/2022 13:40:00;69,000
19/07/2022 13:50:00;63,000
19/07/2022 14:00:00;86,000
19/07/2022 14:10:00;67,000
19/07/2022 14:20:00;58,000
19/07/2022 14:30:00;56,000
19/07/2022 14:40:00;57,000
19/07/2022 14:50:00;55,000
19/07/2022 15:00:00;56,000
19/07/2022 15:10:00;67,000
19/07/2022 15:20:00;65,000
19/07/2022 15:30:00;55,000
19/07/2022 15:40:00;54,000
19/07/2022 15:50:00;54,000
19/07/2022 16:00:00;56,000
19/07/2022 16:10:00;54,000
19/07/2022 16:20:00;62,000
19/07/2022 16:30:00;63,000
19/07/2022 16:40:00;63,000
19/07/2022 16:50:00;56,000
19/07/2022 17:00:00;59,000
19/07/2022 17:10:00;63,000
19/07/2022 17:20:00;59,000
19/07/2022 17:30:00;51,000
19/07/2022 17:40:00;50,000
19/07/2022 17:50:00;65,000
19/07/2022 18:00:00;48,000
19/07/2022 18:10:00;58,000
19/07/2022 18:20:00;60,000
19/07/2022 18:30:00;57,000
19/07/2022 18:40:00;57,000
19/07/2022 18:50:00;67,000
19/07/2022 19:00:00;68,000
19/07/2022 19:10:00;59,000
19/07/2022 19:20:00;56,000
19/07/2022 19:30:00;50,000
19/07/2022 19:40:00;48,000
19/07/2022 19:50:00;48,000
19/07/2022 20:00:00;48,000
19/07/2022 20:10:00;63,000
19/07/2022 20:20:00;51,000
19/07/2022 20:30:00;44,000
19/07/2022 20:40:00;45,000
19/07/2022 20:50:00;43,000
19/07/2022 21:00:00;44,000
19/07/2022 21:10:00;44,000
19/07/2022 21:20:00;46,000
19/07/2022 21:30:00;65,000
19/07/2022 21:40:00;52,000
19/07/2022 21:50:00;41,000
19/07/2022 22:00:00;44,000
19/07/2022 22:10:00;41,000
19/07/2022 22:20:00;50,000
19/07/2022 22:30:00;62,000
19/07/2022 22:40:00;65,000
19/07/2022 22:50:00;42,000
19/07/2022 23:00:00;41,000
19/07/2022 23:10:00;39,000
19/07/2022 23:20:00;41,000
19/07/2022 23:30:00;41,000
19/07/2022 23:40:00;46,000
19/07/2022 23:50:00;63,000
20/07/2022 00:00:00;40,000
20/07/2022 00:10:00;41,000
20/07/2022 00:20:00;48,000
20/07/2022 00:30:00;45,000
20/07/2022 00:40:00;41,000
20/07/2022 00:50:00;39,000
20/07/2022 01:00:00;51,000
20/07/2022 01:10:00;51,000
20/07/2022 01:20:00;43,000
20/07/2022 01:30:00;40,000
20/07/2022 01:40:00;41,000
20/07/2022 01:50:00;47,000
20/07/2022 02:00:00;54,000
20/07/2022 02:10:00;49,000
20/07/2022 02:20:00;62,000
20/07/2022 02:30:00;44,000
20/07/2022 02:40:00;43,000
20/07/2022 02:50:00;42,000
20/07/2022 03:00:00;50,000
20/07/2022 03:10:00;58,000
20/07/2022 03:20:00;55,000
20/07/2022 03:30:00;77,000
20/07/2022 03:40:00;61,000
20/07/2022 03:50:00;55,000
20/07/2022 04:00:00;51,000
20/07/2022 04:10:00;49,000
20/07/2022 04:20:00;42,000
20/07/2022 04:30:00;42,000
20/07/2022 04:40:00;49,000
20/07/2022 04:50:00;54,000
20/07/2022 05:00:00;41,000
20/07/2022 05:10:00;44,000
20/07/2022 05:20:00;43,000
20/07/2022 05:30:00;45,000
20/07/2022 05:40:00;47,000
20/07/2022 05:50:00;60,000
20/07/2022 06:00:00;57,000
20/07/2022 06:10:00;44,000
20/07/2022 06:20:00;43,000
20/07/2022 06:30:00;48,000
20/07/2022 06:40:00;49,000
20/07/2022 06:50:00;50,000
20/07/2022 07:00:00;59,000
20/07/2022 07:10:00;86,000
20/07/2022 07:20:00;66,000
20/07/2022 07:30:00;67,000
20/07/2022 07:40:00;57,000
20/07/2022 07:50:00;60,000
20/07/2022 08:00:00;56,000
20/07/2022 08:10:00;52,000
20/07/2022 08:20:00;69,000
20/07/2022 08:30:00;75,000
20/07/2022 08:40:00;57,000
20/07/2022 08:50:00;57,000
20/07/2022 09:00:00;55,000
20/07/2022 09:10:00;59,000
20/07/2022 09:20:00;61,000
20/07/2022 09:30:00;74,000
20/07/2022 09:40:00;57,000
20/07/2022 09:50:00;59,000
20/07/2022 10:00:00;56,000
20/07/2022 10:10:00;55,000
20/07/2022 10:20:00;55,000
20/07/2022 10:30:00;57,000
20/07/2022 10:40:00;79,000
20/07/2022 10:50:00;74,000
20/07/2022 11:00:00;61,000
20/07/2022 11:10:00;67,000
20/07/2022 11:20:00;58,000
20/07/2022 11:30:00;63,000
20/07/2022 11:40:00;71,000
20/07/2022 11:50:00;80,000
20/07/2022 12:00:00;75,000
20/07/2022 12:10:00;62,000
20/07/2022 12:20:00;63,000
20/07/2022 12:30:00;63,000
20/07/2022 12:40:00;63,000
20/07/2022 12:50:00;50,000
20/07/2022 13:00:00;54,000
20/07/2022 13:10:00;69,000
20/07/2022 13:20:00;58,000
20/07/2022 13:30:00;54,000
20/07/2022 13:40:00;56,000
20/07/2022 13:50:00;61,000
20/07/2022 14:00:00;57,000
20/07/2022 14:10:00;51,000
20/07/2022 14:20:00;56,000
20/07/2022 14:30:00;64,000
20/07/2022 14:40:00;51,000
20/07/2022 14:50:00;52,000
20/07/2022 15:00:00;51,000
20/07/2022 15:10:00;52,000
20/07/2022 15:20:00;61,000
20/07/2022 15:30:00;62,000
20/07/2022 15:40:00;75,000
20/07/2022 15:50:00;58,000
20/07/2022 16:00:00;47,000
20/07/2022 16:10:00;47,000
20/07/2022 16:20:00;47,000
20/07/2022 16:30:00;51,000
20/07/2022 16:40:00;50,000
20/07/2022 16:50:00;48,000
20/07/2022 17:00:00;67,000
20/07/2022 17:10:00;47,000
20/07/2022 17:20:00;45,000
20/07/2022 17:30:00;46,000
20/07/2022 17:40:00;45,000
20/07/2022 17:50:00;45,000
20/07/2022 18:00:00;47,000
20/07/2022 18:10:00;52,000
20/07/2022 18:20:00;62,000
20/07/2022 18:30:00;48,000
20/07/2022 18:40:00;48,000
20/07/2022 18:50:00;48,000
20/07/2022 19:00:00;46,000
20/07/2022 19:10:00;53,000
20/07/2022 19:20:00;65,000
20/07/2022 19:30:00;62,000
20/07/2022 19:40:00;50,000
20/07/2022 19:50:00;46,000
20/07/2022 20:00:00;46,000
20/07/2022 20:10:00;55,000
20/07/2022 20:20:00;56,000
20/07/2022 20:30:00;59,000
20/07/2022 20:40:00;62,000
20/07/2022 20:50:00;70,000
20/07/2022 21:00:00;55,000
20/07/2022 21:10:00;53,000
20/07/2022 21:20:00;41,000
20/07/2022 21:30:00;40,000
20/07/2022 21:40:00;39,000
20/07/2022 21:50:00;46,000
20/07/2022 22:00:00;63,000
20/07/2022 22:10:00;38,000
20/07/2022 22:20:00;38,000
20/07/2022 22:30:00;39,000
20/07/2022 22:40:00;38,000
20/07/2022 22:50:00;40,000
20/07/2022 23:00:00;40,000
20/07/2022 23:10:00;56,000
20/07/2022 23:20:00;45,000
20/07/2022 23:30:00;39,000
20/07/2022 23:40:00;41,000
20/07/2022 23:50:00;49,000
21/07/2022 00:00:00;51,000
21/07/2022 00:10:00;52,000
21/07/2022 00:20:00;53,000
21/07/2022 00:30:00;45,000
21/07/2022 00:40:00;48,000
21/07/2022 00:50:00;38,000
21/07/2022 01:00:00;39,000
21/07/2022 01:10:00;40,000
21/07/2022 01:20:00;38,000
21/07/2022 01:30:00;45,000
21/07/2022 01:40:00;55,000
21/07/2022 01:50:00;39,000
21/07/2022 02:00:00;38,000
21/07/2022 02:10:00;40,000
21/07/2022 02:20:00;39,000
21/07/2022 02:30:00;43,000
21/07/2022 02:40:00;50,000
21/07/2022 02:50:00;51,000
21/07/2022 03:00:00;40,000
21/07/2022 03:10:00;38,000
21/07/2022 03:20:00;44,000
21/07/2022 03:30:00;41,000
21/07/2022 03:40:00;41,000
21/07/2022 03:50:00;40,000
21/07/2022 04:00:00;68,000
21/07/2022 04:10:00;57,000
21/07/2022 04:20:00;52,000
21/07/2022 04:30:00;39,000
21/07/2022 04:40:00;39,000
21/07/2022 04:50:00;48,000
21/07/2022 05:00:00;53,000
21/07/2022 05:10:00;70,000
21/07/2022 05:20:00;59,000
21/07/2022 05:30:00;55,000
21/07/2022 05:40:00;54,000
21/07/2022 05:50:00;56,000
21/07/2022 06:00:00;67,000
21/07/2022 06:10:00;46,000
21/07/2022 06:20:00;60,000
21/07/2022 06:30:00;48,000
21/07/2022 06:40:00;46,000
21/07/2022 06:50:00;47,000
21/07/2022 07:00:00;53,000
21/07/2022 07:10:00;56,000
21/07/2022 07:20:00;58,000
21/07/2022 07:30:00;70,000
21/07/2022 07:40:00;56,000
21/07/2022 07:50:00;54,000
21/07/2022 08:00:00;56,000
21/07/2022 08:10:00;57,000
21/07/2022 08:20:00;57,000
21/07/2022 08:30:00;72,000
21/07/2022 08:40:00;97,000
21/07/2022 08:50:00;77,000
21/07/2022 09:00:00;58,000
21/07/2022 09:10:00;59,000
21/07/2022 09:20:00;57,000
21/07/2022 09:30:00;58,000
21/07/2022 09:40:00;57,000
21/07/2022 09:50:00;66,000
21/07/2022 10:00:00;52,000
21/07/2022 10:10:00;52,000
21/07/2022 10:20:00;54,000
21/07/2022 10:30:00;53,000
21/07/2022 10:40:00;53,000
21/07/2022 10:50:00;51,000
21/07/2022 11:00:00;50,000
21/07/2022 11:10:00;51,000
21/07/2022 11:20:00;59,000
21/07/2022 11:30:00;52,000
21/07/2022 11:40:00;57,000
21/07/2022 11:50:00;52,000
21/07/2022 12:00:00;56,000
21/07/2022 12:10:00;51,000
21/07/2022 12:20:00;54,000
21/07/2022 12:30:00;65,000
21/07/2022 12:40:00;86,000
21/07/2022 12:50:00;86,000
21/07/2022 13:00:00;58,000
21/07/2022 13:10:00;70,000
21/07/2022 13:20:00;70,000
21/07/2022 13:30:00;67,000
21/07/2022 13:40:00;72,000
21/07/2022 13:50:00;72,000
21/07/2022 14:00:00;77,000
21/07/2022 14:10:00;81,000
21/07/2022 14:20:00;72,000
21/07/2022 14:30:00;54,000
21/07/2022 14:40:00;53,000
21/07/2022 14:50:00;56,000
21/07/2022 15:00:00;54,000
21/07/2022 15:10:00;56,000
21/07/2022 15:20:00;60,000
21/07/2022 15:30:00;75,000
21/07/2022 15:40:00;56,000
21/07/2022 15:50:00;53,000
21/07/2022 16:00:00;54,000
21/07/2022 16:10:00;53,000
21/07/2022 16:20:00;54,000
21/07/2022 16:30:00;63,000
21/07/2022 16:40:00;83,000
21/07/2022 16:50:00;77,000
21/07/2022 17:00:00;54,000
21/07/2022 17:10:00;54,000
21/07/2022 17:20:00;54,000
21/07/2022 17:30:00;52,000
21/07/2022 17:40:00;48,000
21/07/2022 17:50:00;51,000
21/07/2022 18:00:00;63,000
21/07/2022 18:10:00;49,000
21/07/2022 18:20:00;43,000
21/07/2022 18:30:00;45,000
21/07/2022 18:40:00;45,000
21/07/2022 18:50:00;46,000
21/07/2022 19:00:00;47,000
21/07/2022 19:10:00;63,000
21/07/2022 19:20:00;53,000
21/07/2022 19:30:00;54,000
21/07/2022 19:40:00;46,000
21/07/2022 19:50:00;46,000
21/07/2022 20:00:00;43,000
21/07/2022 20:10:00;42,000
21/07/2022 20:20:00;42,000
21/07/2022 20:30:00;61,000
21/07/2022 20:40:00;43,000
21/07/2022 20:50:00;48,000
21/07/2022 21:00:00;57,000
21/07/2022 21:10:00;49,000
21/07/2022 21:20:00;44,000
21/07/2022 21:30:00;43,000
21/07/2022 21:40:00;71,000
21/07/2022 21:50:00;61,000
21/07/2022 22:00:00;55,000
21/07/2022 22:10:00;56,000
21/07/2022 22:20:00;65,000
21/07/2022 22:30:00;54,000
21/07/2022 22:40:00;61,000
21/07/2022 22:50:00;70,000
21/07/2022 23:00:00;43,000
21/07/2022 23:10:00;44,000
21/07/2022 23:20:00;44,000
21/07/2022 23:30:00;43,000
21/07/2022 23:40:00;42,000
21/07/2022 23:50:00;48,000
22/07/2022 00:00:00;59,000
22/07/2022 00:10:00;42,000
22/07/2022 00:20:00;43,000
22/07/2022 00:30:00;45,000
22/07/2022 00:40:00;45,000
22/07/2022 00:50:00;46,000
22/07/2022 01:00:00;67,000
22/07/2022 01:10:00;76,000
22/07/2022 01:20:00;54,000
22/07/2022 01:30:00;44,000
22/07/2022 01:40:00;42,000
22/07/2022 01:50:00;42,000
22/07/2022 02:00:00;42,000
22/07/2022 02:10:00;41,000
22/07/2022 02:20:00;56,000
22/07/2022 02:30:00;48,000
22/07/2022 02:40:00;39,000
22/07/2022 02:50:00;41,000
22/07/2022 03:00:00;43,000
22/07/2022 03:10:00;41,000
22/07/2022 03:20:00;42,000
22/07/2022 03:30:00;53,000
22/07/2022 03:40:00;55,000
22/07/2022 03:50:00;40,000
22/07/2022 04:00:00;41,000
22/07/2022 04:10:00;40,000
22/07/2022 04:20:00;39,000
22/07/2022 04:30:00;40,000
22/07/2022 04:40:00;48,000
22/07/2022 04:50:00;56,000
22/07/2022 05:00:00;44,000
22/07/2022 05:10:00;43,000
22/07/2022 05:20:00;42,000
22/07/2022 05:30:00;42,000
22/07/2022 05:40:00;46,000
22/07/2022 05:50:00;62,000
22/07/2022 06:00:00;78,000
22/07/2022 06:10:00;47,000
22/07/2022 06:20:00;57,000
22/07/2022 06:30:00;59,000
22/07/2022 06:40:00;64,000
22/07/2022 06:50:00;61,000
22/07/2022 07:00:00;73,000
22/07/2022 07:10:00;83,000
22/07/2022 07:20:00;69,000
22/07/2022 07:30:00;68,000
22/07/2022 07:40:00;61,000
22/07/2022 07:50:00;55,000
22/07/2022 08:00:00;55,000
22/07/2022 08:10:00;55,000
22/07/2022 08:20:00;73,000
22/07/2022 08:30:00;62,000
22/07/2022 08:40:00;59,000
22/07/2022 08:50:00;58,000
22/07/2022 09:00:00;68,000
22/07/2022 09:10:00;60,000
22/07/2022 09:20:00;60,000
22/07/2022 09:30:00;91,000
22/07/2022 09:40:00;72,000
22/07/2022 09:50:00;68,000
22/07/2022 10:00:00;57,000
22/07/2022 10:10:00;57,000
22/07/2022 10:20:00;58,000
22/07/2022 10:30:00;57,000
22/07/2022 10:40:00;59,000
22/07/2022 10:50:00;76,000
22/07/2022 11:00:00;60,000
22/07/2022 11:10:00;60,000
22/07/2022 11:20:00;59,000
22/07/2022 11:30:00;57,000
22/07/2022 11:40:00;67,000
22/07/2022 11:50:00;59,000
22/07/2022 12:00:00;78,000
22/07/2022 12:10:00;62,000
22/07/2022 12:20:00;58,000
22/07/2022 12:30:00;59,000
22/07/2022 12:40:00;61,000
22/07/2022 12:50:00;60,000
22/07/2022 13:00:00;61,000
22/07/2022 13:10:00;68,000
22/07/2022 13:20:00;75,000
22/07/2022 13:30:00;59,000
22/07/2022 13:40:00;59,000
22/07/2022 13:50:00;59,000
22/07/2022 14:00:00;66,000
22/07/2022 14:10:00;76,000
22/07/2022 14:20:00;75,000
22/07/2022 14:30:00;74,000
22/07/2022 14:40:00;67,000
22/07/2022 14:50:00;69,000
22/07/2022 15:00:00;68,000
22/07/2022 15:10:00;67,000
22/07/2022 15:20:00;68,000
22/07/2022 15:30:00;65,000
22/07/2022 15:40:00;71,000
22/07/2022 15:50:00;90,000
22/07/2022 16:00:00;59,000
22/07/2022 16:10:00;54,000
22/07/2022 16:20:00;53,000
22/07/2022 16:30:00;52,000
22/07/2022 16:40:00;51,000
22/07/2022 16:50:00;52,000
22/07/2022 17:00:00;72,000
22/07/2022 17:10:00;65,000
22/07/2022 17:20:00;55,000
22/07/2022 17:30:00;56,000
22/07/2022 17:40:00;64,000
22/07/2022 17:50:00;57,000
22/07/2022 18:00:00;48,000
22/07/2022 18:10:00;42,000
22/07/2022 18:20:00;60,000
22/07/2022 18:30:00;44,000
22/07/2022 18:40:00;40,000
22/07/2022 18:50:00;41,000
22/07/2022 19:00:00;43,000
22/07/2022 19:10:00;46,000
22/07/2022 19:20:00;62,000
22/07/2022 19:30:00;53,000
22/07/2022 19:40:00;51,000
22/07/2022 19:50:00;49,000
22/07/2022 20:00:00;42,000
22/07/2022 20:10:00;44,000
22/07/2022 20:20:00;40,000
22/07/2022 20:30:00;42,000
22/07/2022 20:40:00;59,000
22/07/2022 20:50:00;42,000
22/07/2022 21:00:00;39,000
22/07/2022 21:10:00;41,000
22/07/2022 21:20:00;41,000
22/07/2022 21:30:00;38,000
22/07/2022 21:40:00;46,000
22/07/2022 21:50:00;54,000
22/07/2022 22:00:00;58,000
22/07/2022 22:10:00;46,000
22/07/2022 22:20:00;43,000
22/07/2022 22:30:00;60,000
22/07/2022 22:40:00;53,000
22/07/2022 22:50:00;42,000
22/07/2022 23:00:00;58,000
22/07/2022 23:10:00;54,000
22/07/2022 23:20:00;54,000
22/07/2022 23:30:00;52,000
22/07/2022 23:40:00;56,000
22/07/2022 23:50:00;54,000
23/07/2022 00:00:00;59,000
23/07/2022 00:10:00;70,000
23/07/2022 00:20:00;46,000
23/07/2022 00:30:00;40,000
23/07/2022 00:40:00;41,000
23/07/2022 00:50:00;44,000
23/07/2022 01:00:00;54,000
23/07/2022 01:10:00;63,000
23/07/2022 01:20:00;56,000
23/07/2022 01:30:00;52,000
23/07/2022 01:40:00;42,000
23/07/2022 01:50:00;42,000
23/07/2022 02:00:00;41,000
23/07/2022 02:10:00;40,000
23/07/2022 02:20:00;47,000
23/07/2022 02:30:00;56,000
23/07/2022 02:40:00;39,000
23/07/2022 02:50:00;40,000
23/07/2022 03:00:00;41,000
23/07/2022 03:10:00;43,000
23/07/2022 03:20:00;42,000
23/07/2022 03:30:00;42,000
23/07/2022 03:40:00;50,000
23/07/2022 03:50:00;62,000
23/07/2022 04:00:00;42,000
23/07/2022 04:10:00;41,000
23/07/2022 04:20:00;45,000
23/07/2022 04:30:00;42,000
23/07/2022 04:40:00;43,000
23/07/2022 04:50:00;44,000
23/07/2022 05:00:00;64,000
23/07/2022 05:10:00;60,000
23/07/2022 05:20:00;50,000
23/07/2022 05:30:00;44,000
23/07/2022 05:40:00;43,000
23/07/2022 05:50:00;42,000
23/07/2022 06:00:00;45,000
23/07/2022 06:10:00;56,000
23/07/2022 06:20:00;44,000
23/07/2022 06:30:00;48,000
23/07/2022 06:40:00;53,000
23/07/2022 06:50:00;55,000
23/07/2022 07:00:00;57,000
23/07/2022 07:10:00;64,000
23/07/2022 07:20:00;72,000
23/07/2022 07:30:00;52,000
23/07/2022 07:40:00;47,000
23/07/2022 07:50:00;40,000
23/07/2022 08:00:00;41,000
23/07/2022 08:10:00;41,000
23/07/2022 08:20:00;41,000
23/07/2022 08:30:00;55,000
23/07/2022 08:40:00;45,000
23/07/2022 08:50:00;42,000
23/07/2022 09:00:00;42,000
23/07/2022 09:10:00;47,000
23/07/2022 09:20:00;51,000
23/07/2022 09:30:00;54,000
23/07/2022 09:40:00;63,000
23/07/2022 09:50:00;60,000
23/07/2022 10:00:00;43,000
23/07/2022 10:10:00;42,000
23/07/2022 10:20:00;44,000
23/07/2022 10:30:00;40,000
23/07/2022 10:40:00;41,000
23/07/2022 10:50:00;42,000
23/07/2022 11:00:00;61,000
23/07/2022 11:10:00;45,000
23/07/2022 11:20:00;43,000
23/07/2022 11:30:00;40,000
23/07/2022 11:40:00;40,000
23/07/2022 11:50:00;52,000
23/07/2022 12:00:00;42,000
23/07/2022 12:10:00;52,000
23/07/2022 12:20:00;52,000
23/07/2022 12:30:00;41,000
23/07/2022 12:40:00;42,000
23/07/2022 12:50:00;42,000
23/07/2022 13:00:00;46,000
23/07/2022 13:10:00;47,000
23/07/2022 13:20:00;45,000
23/07/2022 13:30:00;73,000
23/07/2022 13:40:00;54,000
23/07/2022 13:50:00;41,000
23/07/2022 14:00:00;39,000
23/07/2022 14:10:00;40,000
23/07/2022 14:20:00;41,000
23/07/2022 14:30:00;40,000
23/07/2022 14:40:00;63,000
23/07/2022 14:50:00;60,000
23/07/2022 15:00:00;57,000
23/07/2022 15:10:00;56,000
23/07/2022 15:20:00;54,000
23/07/2022 15:30:00;55,000
23/07/2022 15:40:00;56,000
23/07/2022 15:50:00;54,000
23/07/2022 16:00:00;73,000
23/07/2022 16:10:00;44,000
23/07/2022 16:20:00;40,000
23/07/2022 16:30:00;41,000
23/07/2022 16:40:00;42,000
23/07/2022 16:50:00;43,000
23/07/2022 17:00:00;40,000
23/07/2022 17:10:00;49,000
23/07/2022 17:20:00;56,000
23/07/2022 17:30:00;47,000
23/07/2022 17:40:00;47,000
23/07/2022 17:50:00;52,000
23/07/2022 18:00:00;51,000
23/07/2022 18:10:00;41,000
23/07/2022 18:20:00;46,000
23/07/2022 18:30:00;60,000
23/07/2022 18:40:00;46,000
23/07/2022 18:50:00;43,000
23/07/2022 19:00:00;41,000
23/07/2022 19:10:00;41,000
23/07/2022 19:20:00;39,000
23/07/2022 19:30:00;43,000
23/07/2022 19:40:00;63,000
23/07/2022 19:50:00;43,000
23/07/2022 20:00:00;46,000
23/07/2022 20:10:00;45,000
23/07/2022 20:20:00;42,000
23/07/2022 20:30:00;41,000
23/07/2022 20:40:00;39,000
23/07/2022 20:50:00;47,000
23/07/2022 21:00:00;61,000
23/07/2022 21:10:00;45,000
23/07/2022 21:20:00;46,000
23/07/2022 21:30:00;44,000
23/07/2022 21:40:00;41,000
23/07/2022 21:50:00;40,000
23/07/2022 22:00:00;54,000
23/07/2022 22:10:00;57,000
23/07/2022 22:20:00;54,000
23/07/2022 22:30:00;48,000
23/07/2022 22:40:00;45,000
23/07/2022 22:50:00;49,000
23/07/2022 23:00:00;45,000
23/07/2022 23:10:00;47,000
23/07/2022 23:20:00;57,000
23/07/2022 23:30:00;43,000
23/07/2022 23:40:00;53,000
23/07/2022 23:50:00;54,000
24/07/2022 00:00:00;55,000
24/07/2022 00:10:00;54,000
24/07/2022 00:20:00;57,000
24/07/2022 00:30:00;72,000
24/07/2022 00:40:00;62,000
24/07/2022 00:50:00;45,000
24/07/2022 01:00:00;43,000
24/07/2022 01:10:00;40,000
24/07/2022 01:20:00;43,000
24/07/2022 01:30:00;48,000
24/07/2022 01:40:00;41,000
24/07/2022 01:50:00;58,000
24/07/2022 02:00:00;45,000
24/07/2022 02:10:00;48,000
24/07/2022 02:20:00;56,000
24/07/2022 02:30:00;57,000
24/07/2022 02:40:00;50,000
24/07/2022 02:50:00;41,000
24/07/2022 03:00:00;61,000
24/07/2022 03:10:00;44,000
24/07/2022 03:20:00;41,000
24/07/2022 03:30:00;39,000
24/07/2022 03:40:00;40,000
24/07/2022 03:50:00;42,000
24/07/2022 04:00:00;41,000
24/07/2022 04:10:00;62,000
24/07/2022 04:20:00;50,000
24/07/2022 04:30:00;40,000
24/07/2022 04:40:00;39,000
24/07/2022 04:50:00;42,000
24/07/2022 05:00:00;43,000
24/07/2022 05:10:00;40,000
24/07/2022 05:20:00;45,000
24/07/2022 05:30:00;59,000
24/07/2022 05:40:00;43,000
24/07/2022 05:50:00;42,000
24/07/2022 06:00:00;41,000
24/07/2022 06:10:00;38,000
24/07/2022 06:20:00;42,000
24/07/2022 06:30:00;41,000
24/07/2022 06:40:00;58,000
24/07/2022 06:50:00;56,000
24/07/2022 07:00:00;55,000
24/07/2022 07:10:00;54,000
24/07/2022 07:20:00;45,000
24/07/2022 07:30:00;45,000
24/07/2022 07:40:00;50,000
24/07/2022 07:50:00;61,000
24/07/2022 08:00:00;54,000
24/07/2022 08:10:00;42,000
24/07/2022 08:20:00;53,000
24/07/2022 08:30:00;53,000
24/07/2022 08:40:00;55,000
24/07/2022 08:50:00;52,000
24/07/2022 09:00:00;63,000
24/07/2022 09:10:00;67,000
24/07/2022 09:20:00;54,000
24/07/2022 09:30:00;58,000
24/07/2022 09:40:00;42,000
24/07/2022 09:50:00;44,000
24/07/2022 10:00:00;41,000
24/07/2022 10:10:00;42,000
24/07/2022 10:20:00;59,000
24/07/2022 10:30:00;41,000
24/07/2022 10:40:00;41,000
24/07/2022 10:50:00;55,000
24/07/2022 11:00:00;53,000
24/07/2022 11:10:00;49,000
24/07/2022 11:20:00;42,000
24/07/2022 11:30:00;52,000
24/07/2022 11:40:00;52,000
24/07/2022 11:50:00;44,000
24/07/2022 12:00:00;45,000
24/07/2022 12:10:00;51,000
24/07/2022 12:20:00;46,000
24/07/2022 12:30:00;45,000
24/07/2022 12:40:00;42,000
24/07/2022 12:50:00;59,000
24/07/2022 13:00:00;48,000
24/07/2022 13:10:00;42,000
24/07/2022 13:20:00;43,000
24/07/2022 13:30:00;44,000
24/07/2022 13:40:00;45,000
24/07/2022 13:50:00;39,000
24/07/2022 14:00:00;49,000
24/07/2022 14:10:00;53,000
24/07/2022 14:20:00;40,000
24/07/2022 14:30:00;42,000
24/07/2022 14:40:00;42,000
24/07/2022 14:50:00;45,000
24/07/2022 15:00:00;52,000
24/07/2022 15:10:00;46,000
24/07/2022 15:20:00;57,000
24/07/2022 15:30:00;55,000
24/07/2022 15:40:00;52,000
24/07/2022 15:50:00;50,000
24/07/2022 16:00:00;41,000
24/07/2022 16:10:00;40,000
24/07/2022 16:20:00;41,000
24/07/2022 16:30:00;42,000
24/07/2022 16:40:00;60,000
24/07/2022 16:50:00;49,000
24/07/2022 17:00:00;53,000
24/07/2022 17:10:00;55,000
24/07/2022 17:20:00;53,000
24/07/2022 17:30:00;52,000
24/07/2022 17:40:00;62,000
24/07/2022 17:50:00;73,000
24/07/2022 18:00:00;53,000
24/07/2022 18:10:00;40,000
24/07/2022 18:20:00;41,000
24/07/2022 18:30:00;42,000
24/07/2022 18:40:00;40,000
24/07/2022 18:50:00;42,000
24/07/2022 19:00:00;45,000
24/07/2022 19:10:00;66,000
24/07/2022 19:20:00;51,000
24/07/2022 19:30:00;55,000
24/07/2022 19:40:00;44,000
24/07/2022 19:50:00;41,000
24/07/2022 20:00:00;42,000
24/07/2022 20:10:00;48,000
24/07/2022 20:20:00;59,000
24/07/2022 20:30:00;55,000
24/07/2022 20:40:00;43,000
24/07/2022 20:50:00;44,000
24/07/2022 21:00:00;42,000
24/07/2022 21:10:00;43,000
24/07/2022 21:20:00;40,000
24/07/2022 21:30:00;43,000
24/07/2022 21:40:00;63,000
24/07/2022 21:50:00;44,000
24/07/2022 22:00:00;43,000
24/07/2022 22:10:00;40,000
24/07/2022 22:20:00;40,000
24/07/2022 22:30:00;40,000
24/07/2022 22:40:00;55,000
24/07/2022 22:50:00;47,000
24/07/2022 23:00:00;43,000
24/07/2022 23:10:00;54,000
24/07/2022 23:20:00;44,000
24/07/2022 23:30:00;42,000
24/07/2022 23:40:00;44,000
24/07/2022 23:50:00;40,000
25/07/2022 00:00:00;59,000
25/07/2022 00:10:00;52,000
25/07/2022 00:20:00;54,000
25/07/2022 00:30:00;49,000
25/07/2022 00:40:00;43,000
25/07/2022 00:50:00;43,000
25/07/2022 01:00:00;45,000
25/07/2022 01:10:00;48,000
25/07/2022 01:20:00;59,000
25/07/2022 01:30:00;53,000
25/07/2022 01:40:00;53,000
25/07/2022 01:50:00;61,000
25/07/2022 02:00:00;54,000
25/07/2022 02:10:00;54,000
25/07/2022 02:20:00;68,000
25/07/2022 02:30:00;59,000
25/07/2022 02:40:00;46,000
25/07/2022 02:50:00;40,000
25/07/2022 03:00:00;41,000
25/07/2022 03:10:00;40,000
